Log Time,RPM,TPS,IAP,HO2,HO2 Wideband,IGN,STP,GEAR,CLUTCH,NT,BOOST,IP,AP,CLT,IAT,BATT,PAIR,FUEL1,FUEL2,FUEL3,FUEL4,HOX_ON,ECU_COV1,IAP_8bit,PRESSURE,ECU_AN15,DUTY,TARGET_BOOST,OVERBOOST,GEAR_IGN_RETARD,BOOST_IGN_RETARD,TOTAL_IGN_RETARD,PRIMARY_INJ,SECONDARY_INJ,New Data Rate %,,,,,,,,,,,,,,,,,,,,,,,
00:00:13.771,1516,128,241,18,52,97,8,8,1,5,161,1,16,161,1,146,255,255,19,66,62,140,73,72,184,180,100,0,255,115,36,255,6,241,6,211,6,213,6,226,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:13.847,1523,62,50,106,424,75,29,0,Out,TRUE,255,134,184,73,8,180,0,1800,1779,1774,1772,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:13.847,1525,128,241,18,52,97,8,8,1,5,161,1,16,161,1,170,255,255,19,158,62,134,73,72,184,180,106,0,255,115,36,255,7,8,6,243,6,238,6,236,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:13.918,1525,62,47,110,440,75,29,0,Out,TRUE,255,137,184,73,5,180,0,1792,1752,1744,1764,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:13.918,1530,128,241,18,52,97,8,8,1,5,161,1,16,161,1,186,255,255,18,236,62,137,73,72,184,180,110,0,255,115,36,255,7,0,6,216,6,208,6,228,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:13.994,1531,62,49,122,488,75,29,0,Out,TRUE,255,136,185,73,8,181,0,1767,1718,1765,1779,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:13.994,1534,128,241,18,52,97,8,8,1,5,161,1,16,161,1,234,255,255,19,154,62,136,73,72,185,181,122,0,255,115,36,255,6,231,6,182,6,229,6,243,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.069,1537,62,48,125,500,75,29,0,Out,TRUE,255,136,184,73,5,182,0,1774,1757,1769,1779,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.069,1539,128,241,18,52,97,8,8,1,5,161,1,16,161,1,246,255,255,19,92,62,136,73,72,184,182,125,0,255,115,36,255,6,238,6,221,6,233,6,243,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.143,1539,62,50,122,488,75,29,0,Out,TRUE,255,135,185,73,8,181,0,1785,1752,1755,1770,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.143,1540,128,241,18,52,97,8,8,1,5,161,1,16,161,1,234,255,255,19,189,62,135,73,72,185,181,122,0,255,115,36,255,6,249,6,216,6,219,6,234,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.221,1548,62,50,122,488,75,29,0,Out,TRUE,255,134,184,73,5,180,0,1767,1737,1740,1748,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.221,1548,128,241,18,52,97,8,8,1,5,161,1,16,161,1,234,255,255,19,171,62,134,73,72,184,180,122,0,255,115,36,255,6,231,6,201,6,204,6,212,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.298,1558,62,42,122,488,75,29,0,Out,TRUE,255,142,184,73,8,182,0,1772,1733,1750,1774,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.298,1584,128,241,18,52,97,8,8,1,5,161,1,16,161,1,234,255,255,19,198,62,142,73,72,184,182,122,0,255,115,36,255,6,236,6,197,6,214,6,238,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.374,1594,62,49,122,488,75,29,0,Out,TRUE,255,135,184,73,5,180,0,1755,1713,1725,1753,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.374,1613,128,241,18,52,97,8,8,1,5,161,1,16,161,1,233,255,255,20,33,62,135,73,72,184,180,122,0,255,115,36,255,6,219,6,177,6,189,6,217,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.449,1613,62,51,122,488,75,29,0,Out,TRUE,255,134,185,73,8,180,0,1777,1730,1730,1755,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.449,1643,128,241,18,52,97,8,8,1,5,161,1,16,161,1,235,255,255,20,79,62,134,73,72,185,180,122,0,255,115,36,255,6,241,6,194,6,194,6,219,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.523,1672,62,50,118,472,75,29,0,Out,TRUE,255,134,184,73,5,182,0,1733,1723,1711,1740,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.523,1691,128,241,18,52,97,8,8,1,5,161,1,16,161,1,218,255,255,20,24,62,134,73,72,184,182,118,0,255,115,36,255,6,197,6,187,6,175,6,204,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.598,1693,62,41,116,464,75,29,0,Out,TRUE,255,143,184,73,8,181,0,1765,1725,1743,1748,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.598,1719,128,241,18,52,97,8,8,1,5,161,1,16,161,1,210,255,255,20,10,62,143,73,72,184,181,116,0,255,115,36,255,6,229,6,189,6,207,6,212,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.674,1776,62,46,116,464,75,29,0,Out,TRUE,255,138,184,73,5,180,0,1748,1733,1716,1772,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.674,1777,128,241,18,52,97,8,8,1,5,161,1,16,161,1,210,255,255,19,129,62,138,73,72,184,180,116,0,255,115,36,255,6,212,6,197,6,180,6,236,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.749,1835,62,51,116,464,75,29,0,Out,TRUE,255,133,184,73,8,180,0,1750,1718,1706,1736,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.749,1836,128,241,18,52,97,8,8,1,5,161,1,16,161,1,210,255,255,20,133,62,133,73,72,184,180,116,0,255,115,36,255,6,214,6,182,6,170,6,200,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.825,1839,62,50,115,460,75,29,0,Out,TRUE,255,134,184,73,5,181,0,1702,1706,1701,1733,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.825,1844,128,241,18,52,97,8,8,1,5,161,1,16,161,1,205,255,255,20,234,62,134,73,72,184,181,115,0,255,115,36,255,6,166,6,170,6,165,6,197,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.901,1870,62,43,112,448,75,29,0,Out,TRUE,255,141,184,73,8,181,0,1716,1716,1696,1703,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.901,1885,128,241,18,52,97,8,8,1,5,161,1,16,161,1,195,255,255,20,44,62,141,73,72,184,181,112,0,255,115,36,255,6,180,6,180,6,160,6,167,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:14.976,1908,62,48,110,440,75,29,0,Out,TRUE,255,136,184,73,5,180,0,1731,1703,1698,1718,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:14.976,1918,128,241,18,52,97,8,8,1,5,161,1,16,161,1,186,255,255,20,156,62,136,73,72,184,180,110,0,255,115,36,255,6,195,6,167,6,162,6,182,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.051,1928,62,52,110,440,75,29,0,Out,TRUE,255,132,184,73,8,179,0,1674,1675,1674,1711,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.051,1942,128,241,18,52,97,8,8,1,5,161,1,16,161,1,186,255,255,21,41,62,132,73,72,184,179,110,0,255,115,36,255,6,138,6,139,6,138,6,175,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.125,1952,62,48,114,456,75,29,0,Out,TRUE,255,136,184,73,5,180,0,1691,1667,1672,1686,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.125,1954,128,241,18,52,97,8,8,1,5,161,1,16,161,1,203,255,255,21,73,62,136,73,72,184,180,114,0,255,115,36,255,6,155,6,131,6,136,6,150,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.198,1959,62,47,110,440,75,29,0,Out,TRUE,255,137,184,73,8,180,0,1677,1655,1660,1689,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.198,1966,128,241,18,52,97,8,8,1,5,161,1,16,161,1,185,255,255,20,109,62,137,73,72,184,180,110,0,255,115,36,255,6,141,6,119,6,124,6,153,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.281,1969,62,51,110,440,75,29,0,Out,TRUE,255,133,184,73,5,180,0,1689,1680,1677,1714,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.281,1996,128,241,18,52,97,8,8,1,5,161,1,16,161,1,186,255,255,21,97,62,133,73,72,184,180,110,0,255,115,36,255,6,153,6,144,6,141,6,178,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.356,2001,62,53,110,440,75,29,0,Out,TRUE,255,131,184,73,8,181,0,1672,1637,1665,1683,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.356,2005,128,241,18,52,97,8,8,1,5,161,1,16,161,1,186,255,255,21,90,62,131,73,72,184,181,110,0,255,115,36,255,6,136,6,101,6,129,6,147,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.431,2009,62,46,111,444,75,29,0,Out,TRUE,255,139,185,73,5,180,0,1683,1655,1656,1672,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.431,2023,128,241,18,52,97,8,8,1,5,161,1,16,161,1,190,255,255,21,69,62,139,73,72,185,180,111,0,255,115,36,255,6,147,6,119,6,120,6,136,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.505,2028,62,49,111,444,75,29,0,Out,TRUE,255,136,185,73,8,180,0,1666,1646,1646,1666,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.505,2034,128,241,18,52,97,8,8,1,5,161,1,16,161,1,190,255,255,21,165,62,136,73,72,185,180,111,0,255,115,36,255,6,130,6,110,6,110,6,130,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.581,2035,62,49,111,444,75,29,0,Out,TRUE,255,135,184,73,5,180,0,1644,1633,1641,1659,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.581,2044,128,241,18,52,97,8,8,1,5,161,1,16,161,1,190,255,255,21,190,62,135,73,72,184,180,111,0,255,115,36,255,6,108,6,97,6,105,6,123,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.656,2053,62,45,111,444,75,29,0,Out,TRUE,255,139,184,73,8,182,0,1639,1620,1636,1654,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.656,2055,128,241,18,52,97,8,8,1,5,161,1,16,161,1,190,255,255,21,68,62,139,73,72,184,182,111,0,255,115,36,255,6,103,6,84,6,100,6,118,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.731,2080,62,51,110,440,75,29,0,Out,TRUE,255,133,184,73,5,180,0,1654,1651,1645,1649,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.731,2081,128,241,18,52,97,8,8,1,5,161,1,16,161,1,186,255,255,20,229,62,133,73,72,184,180,110,0,255,115,36,255,6,118,6,115,6,109,6,113,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.805,2083,62,50,110,440,75,29,0,Out,TRUE,255,134,184,73,8,182,0,1681,1654,1652,1683,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.805,2107,128,241,18,52,97,8,8,1,5,161,1,16,161,1,186,255,255,21,61,62,134,73,72,184,182,110,0,255,115,36,255,6,145,6,118,6,116,6,147,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:15.885,2115,62,50,110,440,75,29,0,Out,TRUE,255,134,184,73,5,182,0,1681,1649,1663,1666,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:15.885,2118,128,241,18,52,97,8,8,1,5,161,1,16,161,1,185,255,255,21,104,62,134,73,72,184,182,110,0,255,115,36,255,6,145,6,113,6,127,6,130,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:16.485,2118,58,68,107,428,75,29,0,Out,TRUE,255,116,184,74,8,182,0,1054,987,1175,1007,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:16.485,2120,128,241,18,52,97,8,8,1,5,161,1,16,161,1,173,255,255,17,214,58,116,74,72,184,182,107,0,255,114,36,255,4,30,3,219,4,151,3,239,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:16.560,2126,57,64,107,428,75,29,0,Out,TRUE,255,120,184,74,5,179,0,1085,1123,1014,1007,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:16.560,2129,128,241,18,52,97,8,8,1,5,161,1,16,161,1,174,255,255,15,75,57,120,74,72,184,179,107,0,255,114,36,255,4,61,4,99,3,246,3,239,255,255,75,75,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:16.636,2132,58,50,107,428,74,29,0,Out,TRUE,255,134,184,74,8,178,0,1413,1491,1361,1278,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:16.636,2156,128,241,18,52,97,8,8,1,5,161,1,16,161,1,175,255,255,13,23,58,134,74,72,184,178,107,0,255,114,36,255,5,133,5,211,5,81,4,254,255,255,75,74,75,75,255,29,255,255,25,48,0,5,0,255,255,0
00:00:16.713,2166,58,62,107,428,74,29,0,Out,TRUE,255,122,184,74,5,178,0,1431,1359,1451,1520,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:16.713,2201,128,241,18,52,97,8,8,1,5,161,1,16,161,1,174,255,255,14,129,58,122,74,72,184,178,107,0,255,114,36,255,5,151,5,79,5,171,5,240,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:16.787,2226,58,61,110,440,74,29,0,Out,TRUE,255,123,184,74,8,178,0,1401,1465,1375,1383,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:16.787,2237,128,241,18,52,97,8,8,1,5,161,1,16,161,1,186,255,255,13,29,58,123,74,72,184,178,110,0,255,114,36,255,5,121,5,185,5,95,5,103,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:16.863,2370,57,51,105,420,74,29,0,Out,TRUE,255,133,184,74,5,179,0,1401,1486,1534,1505,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:16.863,2455,128,241,18,52,97,8,8,1,5,161,1,16,161,1,166,255,255,12,172,57,133,74,72,184,179,105,0,255,114,36,255,5,121,5,206,5,254,5,225,255,255,73,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:16.938,2635,58,63,102,408,73,29,0,Out,TRUE,255,121,184,74,8,180,0,1494,1496,1365,1464,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:16.938,2676,128,241,18,52,97,8,8,1,5,161,1,16,161,1,154,255,255,14,247,58,121,74,72,184,180,102,0,255,114,36,255,5,214,5,216,5,85,5,184,255,255,73,73,73,73,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.013,2719,58,62,83,332,74,29,0,Out,TRUE,255,122,184,74,5,179,0,1358,1340,1408,1368,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.013,2728,128,241,18,52,97,8,8,1,5,161,1,16,161,1,78,255,255,13,143,58,122,74,72,184,179,83,0,255,114,36,255,5,78,5,60,5,128,5,88,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.087,2851,57,56,72,288,74,29,0,Out,TRUE,255,128,184,74,8,180,0,1449,1568,1405,1564,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.087,3055,128,241,18,52,97,8,8,1,5,161,1,16,161,1,35,255,255,13,43,57,128,74,72,184,180,72,0,255,114,36,255,5,169,6,32,5,125,6,28,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.163,3063,57,59,57,228,74,29,0,Out,TRUE,255,125,184,74,5,181,0,1442,1357,1498,1564,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.163,3208,128,241,18,52,97,8,8,1,5,161,1,16,161,0,228,255,255,15,7,57,125,74,72,184,181,57,0,255,114,36,255,5,162,5,77,5,218,6,28,255,255,73,74,73,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.238,3332,57,60,48,192,74,29,0,Out,TRUE,255,124,184,74,8,178,0,1348,1369,1319,1364,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.238,3412,128,241,18,52,97,8,8,1,5,161,1,16,161,0,195,255,255,13,201,57,124,74,72,184,178,48,0,255,114,36,255,5,68,5,89,5,39,5,84,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.313,3439,57,54,46,184,74,29,0,Out,TRUE,255,130,184,74,5,178,0,1536,1405,1532,1427,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.313,3489,128,241,18,52,97,8,8,1,5,161,1,16,161,0,184,255,255,12,168,57,130,74,72,184,178,46,0,255,114,36,255,6,0,5,125,5,252,5,147,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.387,3491,57,62,44,176,74,29,0,Out,TRUE,255,122,184,74,8,178,0,1362,1542,1401,1510,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.387,3532,128,241,18,52,97,8,8,1,5,161,1,16,161,0,176,255,255,15,139,57,122,74,72,184,178,44,0,255,114,37,255,5,82,6,6,5,121,5,230,255,255,74,74,73,73,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.460,3643,58,56,44,176,74,29,0,Out,TRUE,255,128,184,74,5,181,0,1362,1311,1344,1319,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.460,3785,128,241,18,52,97,8,8,1,5,161,1,16,161,0,176,255,255,14,209,58,128,74,72,184,181,44,0,255,114,37,255,5,82,5,31,5,64,5,39,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.535,3825,57,59,50,200,74,29,0,Out,TRUE,255,125,184,74,8,178,0,1381,1465,1528,1495,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.535,3998,128,241,18,52,97,8,8,1,5,161,1,16,161,0,202,255,255,12,245,57,125,74,72,184,178,50,0,255,114,37,255,5,101,5,185,5,248,5,215,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.611,4132,57,64,49,196,74,29,0,Out,TRUE,255,120,184,74,5,180,0,1517,1426,1524,1397,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.611,4137,128,241,18,52,97,8,8,1,5,161,1,16,161,0,196,255,255,15,80,57,120,74,72,184,180,49,0,255,114,37,255,5,237,5,146,5,244,5,117,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
00:00:17.688,4224,57,62,57,228,74,29,0,Out,TRUE,255,122,184,74,8,178,0,1301,1296,1311,1337,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
00:00:17.688,4246,128,241,18,52,97,8,8,1,5,161,1,16,161,0,228,255,255,14,50,57,122,74,72,184,178,57,0,255,114,37,255,5,21,5,16,5,31,5,57,255,255,74,74,74,74,255,29,255,255,25,48,0,5,0,255,255,0
